https://id.lib.uh.edu/ark:/84475/do55290997h;000;0.000000;0.000000;0.000000;0;0.000
http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll108/id/289;000;0.000000;0.000000;0.000000;0;0.000
https://www.computerhistory.org/collections/catalog/102795837;000;0.000000;0.000000;0.000000;0;0.000
https://www.computerhistory.org/collections/catalog/102781176;000;0.000000;0.000000;0.000000;0;0.000
https://archive.org/details/cueth_000372;000;0.000000;0.000000;0.000000;0;0.000
https://archive.org/details/70_20200323;000;0.000000;0.000000;0.000000;0;0.000
https://repository.uncc.edu/islandora/object/mss%3A71424/datastream/PROXY_MP3/download;000;0.000000;0.000000;0.000000;0;0.000
https://hdl.handle.net/1903.1/45640;000;0.000000;0.000000;0.000000;0;0.000
https://hdl.handle.net/1903.1/45505;000;0.000000;0.000000;0.000000;0;0.000
https://streamer.lib.umd.edu/ssdcms/i.do?u=b14d508dd06649d;000;0.000000;0.000000;0.000000;0;0.000
http://libarchstor2.uah.edu/digitalcollections/files/original/becd256bda89ae3efcb0e43c23b70430.mp3;000;0.000000;0.000000;0.000000;0;0.000
https://libdigital.uncg.edu/sites/default/files/mp3/WV0066.5.001.mp3;000;0.000000;0.000000;0.000000;0;0.000
http://digital.denverlibrary.org/cdm/compoundobject/collection/p16079coll36/id/2771/rec/1;000;0.000000;0.000000;0.000000;0;0.000
https://omeka.library.kent.edu/special-collections/items/show/7620;000;0.000000;0.000000;0.000000;0;0.000
https://archive.org/details/380-1-a;000;0.000000;0.000000;0.000000;0;0.000
https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/635119680;000;0.000000;0.000000;0.000000;0;0.000
http://digital.denverlibrary.org/cdm/compoundobject/collection/p16079coll36/id/3007/rec/1;000;0.000000;0.000000;0.000000;0;0.000
https://youtu.be/_ai-tzvWuwo;000;0.000000;0.000000;0.000000;0;0.000
https://www.computerhistory.org/collections/catalog/102794946;000;0.000000;0.000000;0.000000;0;0.000
https://id.lib.uh.edu/ark:/84475/do5699n436v;000;0.000000;0.000000;0.000000;0;0.000
http://digital.denverlibrary.org/cdm/compoundobject/collection/p16079coll36/id/2798/rec/1;000;0.000000;0.000000;0.000000;0;0.000
https://www.computerhistory.org/collections/catalog/102781768;000;0.000000;0.000000;0.000000;0;0.000
https://streamer.lib.umd.edu/ssdcms/i.do?u=d7a353a50d76412;000;0.000000;0.000000;0.000000;0;0.000
https://wakespace.lib.wfu.edu/bitstream/handle/10339/93094/ms611_05_16_01.mp3;000;0.000000;0.000000;0.000000;0;0.000
https://archive.org/details/detroitdialectstudy/dds453_a.mp3;000;0.000000;0.000000;0.000000;0;0.000
https://archive.org/details/cueth_000327;000;0.000000;0.000000;0.000000;0;0.000
